Process Id,1678254827800313000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
1,1678254827800467000,0,CREATE,None,None,(pid: 93718) - (speed: 1) - (recp: 127.0.0.1;2346) - (id: 1),None
1,1678254831808867000,0,RECEIVED,3,1,1,1
1,1678254832808844000,3,RECEIVED,3,1,3,3
1,1678254833808846000,9,RECEIVED,3,1,7,3
1,1678254834808845000,10,RECEIVED,3,1,8,3
1,1678254835808846000,11,RECEIVED,3,1,10,2
1,1678254836808846000,15,RECEIVED,3,1,3,2
1,1678254837808847000,20,RECEIVED,3,1,10,2
1,1678254838808842000,32,RECEIVED,3,1,1,4
1,1678254839808846000,39,RECEIVED,3,1,3,3
1,1678254840808845000,42,RECEIVED,3,1,7,3
1,1678254841808849000,46,RECEIVED,3,1,8,2
1,1678254842808844000,47,RECEIVED,3,1,7,1
1,1678254843808844000,58,RECEIVED,3,1,6,2
1,1678254844808848000,75,RECEIVED,3,1,9,1
1,1678254845808847000,77,RECEIVED,3,1,4,1
1,1678254846808855000,84,RECEIVED,3,1,3,3
1,1678254847808845000,93,RECEIVED,3,1,4,3
1,1678254848808846000,94,RECEIVED,3,1,9,4
1,1678254849808843000,95,RECEIVED,3,1,3,6
1,1678254850808846000,96,RECEIVED,3,1,10,6
1,1678254851808844000,103,RECEIVED,3,1,1,5
1,1678254852808844000,105,RECEIVED,3,1,7,6
1,1678254853808844000,108,RECEIVED,3,1,2,6
1,1678254854808845000,109,RECEIVED,3,1,1,6
1,1678254855808844000,110,RECEIVED,3,1,6,5
1,1678254856808846000,114,RECEIVED,3,1,4,4
1,1678254857808842000,127,RECEIVED,3,1,9,5
1,1678254858808847000,131,RECEIVED,3,1,1,5
1,1678254859808847000,136,RECEIVED,3,1,2,4
1,1678254860808844000,139,RECEIVED,3,1,2,3
1,1678254861808845000,156,RECEIVED,3,1,6,3
1,1678254862808848000,161,RECEIVED,3,1,2,3
1,1678254863808846000,167,RECEIVED,3,1,4,4
1,1678254864808847000,182,RECEIVED,3,1,5,4
1,1678254865808846000,186,RECEIVED,3,1,10,4
1,1678254866808845000,192,RECEIVED,3,1,4,5
1,1678254867808844000,193,RECEIVED,3,1,10,6
1,1678254868808845000,200,RECEIVED,3,1,3,5
1,1678254869808845000,204,RECEIVED,3,1,8,5
1,1678254870808846000,210,RECEIVED,3,1,9,5
1,1678254871808845000,215,RECEIVED,3,1,6,5
1,1678254872808845000,216,RECEIVED,3,1,2,7
1,1678254873808842000,217,RECEIVED,3,1,3,7
1,1678254874808846000,232,RECEIVED,3,1,3,6
1,1678254875808843000,235,RECEIVED,3,1,9,6
1,1678254876808844000,242,RECEIVED,3,1,8,6
1,1678254877808844000,246,RECEIVED,3,1,10,6
1,1678254878808843000,247,RECEIVED,3,1,2,6
1,1678254879808844000,250,RECEIVED,3,1,8,5
1,1678254880808846000,254,RECEIVED,3,1,10,5
1,1678254881808844000,264,RECEIVED,3,1,10,5
1,1678254882808846000,274,RECEIVED,3,1,9,4
1,1678254883808845000,278,RECEIVED,3,1,10,4
1,1678254884808936000,282,RECEIVED,3,1,6,4
1,1678254885808909000,295,RECEIVED,3,1,5,5
1,1678254886808910000,301,RECEIVED,3,1,3,4
1,1678254887808908000,314,RECEIVED,3,1,5,5
1,1678254888808921000,319,RECEIVED,3,1,6,7
1,1678254889808920000,327,RECEIVED,3,1,2,7
1,1678254890808919000,328,RECEIVED,3,1,3,7
1,1678254891808920000,339,RECEIVED,3,1,1,7
1,1678254892808942000,340,RECEIVED,3,1,5,6
1,1678254893808921000,343,RECEIVED,3,1,1,5
1,1678254894808920000,346,RECEIVED,3,1,7,4
