Process Id,1678259162853739000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
3,1678259162853874000,0,CREATE,None,None,(pid: 96900) - (speed: 4) - (recp: 127.0.0.1;4534) - (id: 3),None
3,1678259166110245000,0,INTERNAL,None,None,5,0
3,1678259166360198000,1,SEND,3,1,1,0
3,1678259166610163000,2,RECEIVED,2,3,4,1
3,1678259166860196000,3,INTERNAL,None,None,4,0
3,1678259167110174000,4,INTERNAL,None,None,6,0
3,1678259167360198000,5,SEND,3,1,1,0
3,1678259167610200000,6,SEND,3,1,3,0
3,1678259167610325000,6,SEND,3,2,3,0
3,1678259167860202000,7,INTERNAL,None,None,5,0
3,1678259168110166000,8,RECEIVED,1,3,1,2
3,1678259168360168000,10,RECEIVED,1,3,1,2
3,1678259168610184000,11,RECEIVED,2,3,3,2
3,1678259168860178000,12,RECEIVED,1,3,1,2
3,1678259169110179000,13,RECEIVED,1,3,4,1
3,1678259169360210000,14,SEND,3,2,2,0
3,1678259169610218000,15,SEND,3,1,1,0
3,1678259169860188000,16,SEND,3,1,1,0
3,1678259170110227000,17,SEND,3,1,1,0
3,1678259170360205000,18,SEND,3,1,3,0
3,1678259170360332000,18,SEND,3,2,3,0
3,1678259170610213000,19,SEND,3,2,2,0
3,1678259170860231000,20,SEND,3,1,1,0
3,1678259171110316000,21,RECEIVED,1,3,1,1
3,1678259171360199000,25,SEND,3,1,3,0
3,1678259171360359000,25,SEND,3,2,3,0
3,1678259171610215000,26,SEND,3,2,2,0
3,1678259171860174000,27,SEND,3,2,2,0
3,1678259172110192000,28,INTERNAL,None,None,5,0
3,1678259172360210000,29,SEND,3,2,2,0
3,1678259172610213000,30,SEND,3,1,1,0
3,1678259172860259000,31,SEND,3,1,3,0
3,1678259172860457000,31,SEND,3,2,3,0
3,1678259173110224000,32,RECEIVED,1,3,2,1
3,1678259173360210000,35,SEND,3,1,1,0
3,1678259173610219000,36,SEND,3,2,2,0
3,1678259173860209000,37,RECEIVED,1,3,3,1
3,1678259174110174000,39,RECEIVED,1,3,2,1
3,1678259174360180000,40,RECEIVED,1,3,3,1
3,1678259174610217000,42,SEND,3,1,1,0
3,1678259174860291000,43,SEND,3,1,1,0
3,1678259175110234000,44,SEND,3,2,2,0
3,1678259175360213000,45,SEND,3,1,3,0
3,1678259175360372000,45,SEND,3,2,3,0
3,1678259175610186000,46,INTERNAL,None,None,4,0
3,1678259175860272000,47,RECEIVED,1,3,4,1
3,1678259176110209000,49,RECEIVED,1,3,6,2
3,1678259176360202000,50,RECEIVED,1,3,3,2
3,1678259176610207000,51,RECEIVED,1,3,3,1
3,1678259176860308000,52,SEND,3,1,1,0
3,1678259177110261000,53,RECEIVED,1,3,3,1
3,1678259177360232000,55,SEND,3,1,3,0
3,1678259177360428000,55,SEND,3,2,3,0
3,1678259177610245000,56,SEND,3,1,1,0
3,1678259177860213000,57,SEND,3,1,1,0
3,1678259178110205000,58,INTERNAL,None,None,5,0
3,1678259178360204000,59,RECEIVED,2,3,1,1
3,1678259178610207000,60,RECEIVED,2,3,3,1
3,1678259178860212000,61,SEND,3,2,2,0
3,1678259179110253000,62,SEND,3,1,1,0
3,1678259179360238000,63,SEND,3,2,2,0
3,1678259179610241000,64,SEND,3,2,2,0
3,1678259179860177000,65,INTERNAL,None,None,4,0
3,1678259180110214000,66,RECEIVED,1,3,3,1
3,1678259180360239000,71,SEND,3,2,2,0
3,1678259180610203000,72,RECEIVED,1,3,1,1
3,1678259180860250000,73,RECEIVED,1,3,3,1
3,1678259181110336000,74,RECEIVED,1,3,3,2
3,1678259181360215000,75,RECEIVED,1,3,3,2
3,1678259181610220000,76,RECEIVED,1,3,5,2
3,1678259181860266000,77,RECEIVED,1,3,1,1
3,1678259182110220000,78,RECEIVED,1,3,2,1
3,1678259182360217000,80,RECEIVED,1,3,2,1
3,1678259182610222000,82,INTERNAL,None,None,5,0
3,1678259182860251000,83,INTERNAL,None,None,4,0
3,1678259183110222000,84,RECEIVED,1,3,1,1
3,1678259183360229000,85,INTERNAL,None,None,4,0
3,1678259183610258000,86,SEND,3,1,3,0
3,1678259183610465000,86,SEND,3,2,3,0
3,1678259183860312000,87,SEND,3,2,2,0
3,1678259184110238000,88,INTERNAL,None,None,5,0
3,1678259184360258000,89,SEND,3,2,2,0
3,1678259184610265000,90,SEND,3,1,1,0
3,1678259184860407000,91,SEND,3,1,3,0
3,1678259184860592000,91,SEND,3,2,3,0
3,1678259185110235000,92,RECEIVED,1,3,1,1
3,1678259185360264000,95,SEND,3,2,2,0
3,1678259185610277000,96,SEND,3,1,3,0
3,1678259185610406000,96,SEND,3,2,3,0
3,1678259185860348000,97,SEND,3,1,3,0
3,1678259185860578000,97,SEND,3,2,3,0
3,1678259186110239000,98,RECEIVED,1,3,1,1
3,1678259186360238000,100,INTERNAL,None,None,6,0
3,1678259186610278000,101,SEND,3,2,2,0
3,1678259186860253000,102,SEND,3,2,2,0
3,1678259187110255000,103,RECEIVED,1,3,2,1
3,1678259187360266000,106,SEND,3,2,2,0
3,1678259187610243000,107,RECEIVED,1,3,2,1
3,1678259187860215000,108,RECEIVED,1,3,2,1
3,1678259188110239000,109,RECEIVED,1,3,5,1
3,1678259188360250000,111,RECEIVED,1,3,1,1
3,1678259188610238000,112,RECEIVED,1,3,1,1
3,1678259188860361000,113,SEND,3,1,1,0
