Process Id,1678255149813595000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
1,1678255149813780000,0,CREATE,None,None,(pid: 93975) - (speed: 3) - (recp: 127.0.0.1;2065) - (id: 1),None
1,1678255153154428000,0,SEND,1,2,3,0
1,1678255153154713000,0,SEND,1,3,3,0
1,1678255153487718000,1,INTERNAL,None,None,9,0
1,1678255153821052000,2,INTERNAL,None,None,4,0
1,1678255154154410000,3,SEND,1,3,2,0
1,1678255154487741000,4,SEND,1,3,2,0
1,1678255154821070000,5,INTERNAL,None,None,6,0
1,1678255155154387000,6,INTERNAL,None,None,6,0
1,1678255155487747000,7,SEND,1,2,3,0
1,1678255155487979000,7,SEND,1,3,3,0
1,1678255155821082000,8,SEND,1,3,2,0
1,1678255156154389000,9,INTERNAL,None,None,4,0
1,1678255156487727000,10,INTERNAL,None,None,6,0
1,1678255156821057000,11,INTERNAL,None,None,8,0
1,1678255157154390000,12,INTERNAL,None,None,8,0
1,1678255157487726000,13,INTERNAL,None,None,5,0
1,1678255157821059000,14,INTERNAL,None,None,5,0
1,1678255158154389000,15,RECEIVED,2,1,7,1
1,1678255158487726000,16,INTERNAL,None,None,6,0
1,1678255158821061000,17,INTERNAL,None,None,9,0
1,1678255159154421000,18,SEND,1,3,2,0
1,1678255159487726000,19,INTERNAL,None,None,8,0
1,1678255159821062000,20,INTERNAL,None,None,8,0
1,1678255160154397000,21,INTERNAL,None,None,9,0
1,1678255160487731000,22,INTERNAL,None,None,10,0
1,1678255160821087000,23,SEND,1,2,1,0
1,1678255161154397000,24,RECEIVED,3,1,4,2
1,1678255161487731000,25,RECEIVED,2,1,10,1
1,1678255161821065000,26,INTERNAL,None,None,8,0
1,1678255162154397000,27,INTERNAL,None,None,7,0
1,1678255162487757000,28,SEND,1,2,1,0
1,1678255162821069000,29,INTERNAL,None,None,7,0
1,1678255163154426000,30,SEND,1,3,2,0
1,1678255163487739000,31,INTERNAL,None,None,5,0
1,1678255163821071000,32,INTERNAL,None,None,10,0
1,1678255164154406000,33,INTERNAL,None,None,4,0
1,1678255164487774000,34,SEND,1,2,3,0
1,1678255164487985000,34,SEND,1,3,3,0
1,1678255164821076000,35,INTERNAL,None,None,5,0
1,1678255165154407000,36,INTERNAL,None,None,4,0
1,1678255165487743000,37,INTERNAL,None,None,4,0
1,1678255165821076000,38,INTERNAL,None,None,5,0
1,1678255166154409000,39,INTERNAL,None,None,8,0
1,1678255166487742000,40,INTERNAL,None,None,4,0
1,1678255166821075000,41,INTERNAL,None,None,9,0
1,1678255167154410000,42,RECEIVED,3,1,10,1
