
2,1678152031639384000,0,CREATE,(pid: 8482), (speed: 6), (recp: ('127.0.0.1', 3056)), (id: 2),None
2,1678152034809791000,0,INTERNAL,2,7,None
2,1678152034976451000,1,INTERNAL,2,1,None
2,1678152035018030000,2,SEND,2->1,None
2,1678152035143117000,2,INTERNAL,2,1,None
2,1678152035204268000,3,SEND,2->1,None
2,1678152035309785000,3,INTERNAL,2,9,None
2,1678152035476450000,4,INTERNAL,2,2,None
2,1678152035560853000,5,SEND,2->3,None
2,1678152035643119000,5,INTERNAL,2,5,None
2,1678152035809784000,6,INTERNAL,2,5,None
2,1678152035976453000,7,INTERNAL,2,5,None
2,1678152036143117000,8,INTERNAL,2,7,None
2,1678152036309790000,9,RECEIVED,3->2,1
2,1678152036476453000,10,INTERNAL,2,4,None
2,1678152036643117000,11,INTERNAL,2,8,None
2,1678152036809785000,12,INTERNAL,2,10,None
2,1678152036976455000,13,INTERNAL,2,1,None
2,1678152037134134000,14,SEND,2->1,None
2,1678152037143121000,14,INTERNAL,2,7,None
2,1678152037309787000,15,INTERNAL,2,10,None
2,1678152037476459000,16,INTERNAL,2,7,None
2,1678152037643120000,17,INTERNAL,2,7,None
2,1678152037809787000,18,INTERNAL,2,9,None
2,1678152037976459000,19,INTERNAL,2,9,None
2,1678152038143126000,20,INTERNAL,2,9,None
2,1678152038309791000,21,INTERNAL,2,10,None
2,1678152038476464000,22,RECEIVED,3->2,1
2,1678152038547867000,23,SEND,2->3,None
2,1678152038643123000,23,INTERNAL,2,3,None
2,1678152038735095000,24,SEND,2->3,None
2,1678152038735148000,24,SEND,2->1,None
2,1678152038809793000,24,RECEIVED,1->2,1
2,1678152038928621000,25,SEND,2->3,None
2,1678152038928671000,25,SEND,2->1,None
2,1678152038976472000,25,RECEIVED,3->2,1
2,1678152039115571000,26,SEND,2->3,None
2,1678152039143132000,26,INTERNAL,2,5,None
2,1678152039309788000,27,INTERNAL,2,1,None
2,1678152039476456000,28,INTERNAL,2,5,None
2,1678152039643127000,29,INTERNAL,2,1,None
2,1678152039657768000,30,SEND,2->1,None
2,1678152039809790000,30,INTERNAL,2,7,None
2,1678152039976463000,31,INTERNAL,2,10,None
2,1678152040143132000,32,INTERNAL,2,3,None
2,1678152040179212000,33,SEND,2->3,None
2,1678152040194304000,33,SEND,2->1,None
2,1678152040309802000,33,INTERNAL,2,10,None
2,1678152040476468000,34,RECEIVED,3->2,1
2,1678152040643136000,35,INTERNAL,2,9,None
2,1678152040809797000,36,RECEIVED,3->2,1
2,1678152040976462000,37,INTERNAL,2,4,None
2,1678152041143132000,38,INTERNAL,2,4,None
2,1678152041309801000,39,RECEIVED,3->2,1
2,1678152041476461000,40,INTERNAL,2,6,None
2,1678152041643136000,41,RECEIVED,3->2,1
2,1678152041764166000,42,SEND,2->3,None
2,1678152041780302000,42,SEND,2->1,None
2,1678152041809802000,42,INTERNAL,2,7,None
2,1678152041976485000,43,INTERNAL,2,7,None
2,1678152042143133000,44,INTERNAL,2,10,None
2,1678152042309806000,45,INTERNAL,2,3,None
2,1678152042319121000,46,SEND,2->1,None
2,1678152042473675000,46,SEND,2->3,None
2,1678152042476459000,46,INTERNAL,2,5,None
2,1678152042643138000,47,INTERNAL,2,10,None
2,1678152042809809000,48,RECEIVED,3->2,1
2,1678152042976471000,49,RECEIVED,1->2,1
2,1678152043143140000,50,RECEIVED,3->2,1
2,1678152043309808000,51,INTERNAL,2,2,None
2,1678152043353183000,52,SEND,2->3,None
2,1678152043476475000,52,INTERNAL,2,5,None
2,1678152043643134000,53,INTERNAL,2,3,None
2,1678152043713863000,54,SEND,2->3,None
2,1678152043727220000,54,SEND,2->1,None
2,1678152043809807000,54,INTERNAL,2,1,None
2,1678152043913524000,55,SEND,2->1,None
2,1678152043976470000,55,INTERNAL,2,1,None
2,1678152044095907000,56,SEND,2->1,None
2,1678152044143147000,56,RECEIVED,3->2,1
2,1678152044309805000,57,INTERNAL,2,7,None
2,1678152044476479000,58,RECEIVED,3->2,1
2,1678152044643136000,59,INTERNAL,2,10,None
2,1678152044809808000,60,INTERNAL,2,10,None
2,1678152044976471000,61,INTERNAL,2,8,None
2,1678152045143138000,62,INTERNAL,2,8,None
2,1678152045309809000,63,INTERNAL,2,2,None
2,1678152045469242000,64,SEND,2->3,None
2,1678152045476473000,64,RECEIVED,1->2,1
2,1678152045643146000,65,INTERNAL,2,9,None
2,1678152045809813000,66,INTERNAL,2,8,None
2,1678152045976477000,67,INTERNAL,2,1,None
2,1678152046041734000,68,SEND,2->1,None
2,1678152046143140000,68,INTERNAL,2,1,None
2,1678152046221898000,69,SEND,2->1,None
2,1678152046309816000,69,RECEIVED,3->2,1
2,1678152046476483000,70,INTERNAL,2,1,None
2,1678152046580597000,71,SEND,2->1,None
2,1678152046643143000,71,INTERNAL,2,6,None
2,1678152046809806000,72,INTERNAL,2,8,None
2,1678152046976475000,73,INTERNAL,2,8,None
2,1678152047143142000,74,INTERNAL,2,2,None
2,1678152047235091000,75,SEND,2->3,None
2,1678152047309808000,75,INTERNAL,2,4,None
2,1678152047476480000,76,INTERNAL,2,9,None
2,1678152047643145000,77,INTERNAL,2,7,None
2,1678152047809809000,78,INTERNAL,2,2,None
2,1678152047951273000,79,SEND,2->3,None
2,1678152047976487000,79,INTERNAL,2,10,None
2,1678152048143143000,80,INTERNAL,2,2,None
2,1678152048307315000,81,SEND,2->3,None
2,1678152048309804000,81,INTERNAL,2,4,None
2,1678152048476483000,82,INTERNAL,2,8,None
2,1678152048643149000,83,INTERNAL,2,10,None
2,1678152048809813000,84,INTERNAL,2,2,None
2,1678152048835965000,85,SEND,2->3,None
2,1678152048976481000,85,INTERNAL,2,9,None
2,1678152049143145000,86,INTERNAL,2,3,None
2,1678152049194790000,87,SEND,2->3,None
2,1678152049218221000,87,SEND,2->1,None
