1,1678152031638720000,0,CREATE,(pid: 8481), (speed: 2), (recp: ('127.0.0.1', 2056)), (id: 1),None
1,1678152056674714000,126,SEND,1->3,None
1,1678152057143156000,126,RECEIVED,3->1,1
1,1678152057643147000,133,INTERNAL,1,9,None
1,1678152058143146000,134,INTERNAL,1,4,None
1,1678152058643149000,135,RECEIVED,3->1,1
1,1678152059143154000,144,INTERNAL,1,1,None
1,1678152059212151000,145,SEND,1->2,None
1,1678152059643152000,145,RECEIVED,2->1,1
1,1678152060143157000,149,RECEIVED,3->1,1
1,1678152060643151000,150,RECEIVED,3->1,1
1,1678152061143155000,152,RECEIVED,2->1,1
1,1678152061643154000,158,RECEIVED,3->1,1
1,1678152062143150000,160,INTERNAL,1,2,None
1,1678152062289010000,161,SEND,1->3,None
1,1678152062643149000,161,INTERNAL,1,7,None
1,1678152063143164000,162,RECEIVED,3->1,1
1,1678152063300356000,169,SEND,1->2,None
1,1678152063321598000,169,SEND,1->3,None
1,1678152063643154000,169,RECEIVED,2->1,1
1,1678152064143148000,174,INTERNAL,1,1,None
1,1678152064323347000,175,SEND,1->2,None
1,1678152064643159000,175,RECEIVED,3->1,1
1,1678152065143150000,178,RECEIVED,2->1,1
1,1678152065643156000,182,RECEIVED,2->1,1
1,1678152066143150000,185,INTERNAL,1,2,None
1,1678152066393172000,186,SEND,1->3,None
1,1678152066643158000,186,RECEIVED,2->1,1
1,1678152066912754000,191,SEND,1->3,None
1,1678152067143151000,191,RECEIVED,2->1,1
1,1678152067643156000,193,RECEIVED,2->1,1
1,1678152067942451000,196,SEND,1->3,None
1,1678152068143149000,196,INTERNAL,1,7,None
1,1678152068643156000,197,INTERNAL,1,6,None
1,1678152069143157000,198,RECEIVED,2->1,2
1,1678152069643158000,205,RECEIVED,3->1,2
1,1678152070143151000,206,RECEIVED,3->1,2
1,1678152070495038000,207,SEND,1->3,None
1,1678152070643207000,207,RECEIVED,3->1,1
1,1678152070945327000,209,SEND,1->2,None
1,1678152071143151000,209,INTERNAL,1,5,None
1,1678152071643157000,210,RECEIVED,2->1,1
1,1678152072143156000,221,INTERNAL,1,10,None
1,1678152072643157000,222,RECEIVED,2->1,2
1,1678152072978263000,226,SEND,1->2,None
1,1678152073055324000,226,SEND,1->3,None
1,1678152073143152000,226,RECEIVED,2->1,1
1,1678152073643152000,227,INTERNAL,1,5,None
1,1678152074143154000,228,RECEIVED,2->1,2
1,1678152074643148000,236,RECEIVED,2->1,2
1,1678152075022924000,237,SEND,1->2,None
1,1678152075143153000,237,RECEIVED,2->1,3
1,1678152075643166000,239,RECEIVED,2->1,3
1,1678152076143149000,242,RECEIVED,3->1,2
1,1678152076643147000,243,RECEIVED,2->1,3
1,1678152077143176000,246,RECEIVED,3->1,3
1,1678152077643148000,249,RECEIVED,3->1,4
1,1678152078143210000,250,RECEIVED,2->1,3
1,1678152078143447000,250,SEND,1->3,None
1,1678152078590358000,253,SEND,1->2,None
1,1678152078643152000,253,RECEIVED,2->1,2
1,1678152078661959000,256,SEND,1->3,None
1,1678152079099130000,256,SEND,1->2,None
1,1678152079143155000,256,RECEIVED,3->1,2
1,1678152079643151000,257,RECEIVED,2->1,1
1,1678152079687688000,267,SEND,1->3,None
1,1678152080143157000,267,RECEIVED,2->1,1
1,1678152080643150000,273,RECEIVED,2->1,1
1,1678152080699815000,274,SEND,1->3,None
1,1678152081142222000,274,SEND,1->2,None
1,1678152081143146000,274,RECEIVED,3->1,2
1,1678152081226987000,276,SEND,1->3,None
1,1678152081643151000,276,RECEIVED,2->1,3
1,1678152081652408000,278,SEND,1->2,None
1,1678152081736449000,278,SEND,1->3,None
1,1678152082143161000,278,RECEIVED,3->1,3
1,1678152082643151000,279,RECEIVED,2->1,2
1,1678152082697351000,282,SEND,1->2,None
1,1678152082755463000,282,SEND,1->3,None
1,1678152083143154000,282,RECEIVED,2->1,2
1,1678152083643157000,283,RECEIVED,2->1,2
1,1678152084143153000,291,RECEIVED,3->1,2
1,1678152084643159000,292,RECEIVED,2->1,2
1,1678152084799190000,295,SEND,1->3,None
1,1678152085143158000,295,RECEIVED,2->1,2
1,1678152085643152000,299,RECEIVED,2->1,4
1,1678152086143154000,301,RECEIVED,3->1,4
1,1678152086643149000,302,RECEIVED,2->1,5
1,1678152087143152000,304,RECEIVED,3->1,5
1,1678152087345354000,305,SEND,1->3,None
1,1678152087643149000,305,RECEIVED,2->1,4
1,1678152087798842000,309,SEND,1->2,None
1,1678152087861461000,309,SEND,1->3,None
1,1678152088143151000,309,RECEIVED,3->1,3
1,1678152088643151000,310,RECEIVED,2->1,2
1,1678152089143149000,311,RECEIVED,2->1,1
1,1678152089643155000,315,RECEIVED,2->1,3
1,1678152090143150000,328,RECEIVED,3->1,2
1,1678152090643150000,329,RECEIVED,2->1,2
1,1678152091143143000,330,RECEIVED,3->1,3
1,1678152091643156000,331,RECEIVED,2->1,3
1,1678152092143155000,339,RECEIVED,3->1,2
1,1678152092643157000,340,RECEIVED,3->1,4
1,1678152093143441000,341,RECEIVED,3->1,4
1,1678152093643370000,345,RECEIVED,3->1,4
1,1678152094143367000,346,RECEIVED,2->1,5
1,1678152094643371000,348,RECEIVED,3->1,6
1,1678152095143372000,349,RECEIVED,3->1,6
1,1678152095433784000,350,SEND,1->2,None
1,1678152095643374000,350,RECEIVED,3->1,6
1,1678152096143372000,351,RECEIVED,3->1,5
1,1678152096643370000,352,RECEIVED,2->1,4
1,1678152097143377000,358,RECEIVED,2->1,3
1,1678152097643368000,360,RECEIVED,2->1,2
1,1678152098143377000,361,RECEIVED,3->1,1
1,1678152098643365000,362,INTERNAL,1,2,None
1,1678152099077354000,363,SEND,1->3,None
1,1678152099143372000,363,INTERNAL,1,10,None
